"nbcar","nb_rec","men","ind_srf","ind_age6","Revenue_personne","lon","lat"
1,101,34,2622102,73,25961.4059405941,5.44297377824949,43.3506542262137
2,60,23,1169270,42,9743.91666666667,5.44543062283539,43.350763649492
2,60,23,1169270,42,9743.91666666667,5.44788747563122,43.3508730138345
2,89,36,1013679,53,5694.82584269663,5.34210691817882,43.3479182254081
2,89,36,1013679,53,5694.82584269663,5.34456349750408,43.3480300687718
1,97,41,1090170,62,11238.8659793814,5.34702008521896,43.3481418532106
1,711,308,9056567,492,12737.7876230661,5.34947668131909,43.3482535787242
1,526.5,239,8282698,385,15731.6201329535,5.35193328580013,43.3483652453123
1,124,45,1545723,78,12465.5080645161,5.35438989865771,43.3484768529745
1,468.5,199,6106483,296,13034.1152614728,5.35684651988748,43.3485884017106
1,44,19,550770,27,12517.5,5.3593031494851,43.3486998915202
1,176,59,2578357,108,14649.7556818182,5.36175978744619,43.348811322403
2,279.5,88,2909936,166,5205.61001788909,5.36667308844141,43.3490340073868
2,779.5,275,9714665,511,6231.3438101347,5.37158642283828,43.3492564566595
2,779.5,275,9714665,511,6231.3438101347,5.37404310255144,43.3493675929034
1,980,406,16116939,675,16445.856122449,5.37649979060195,43.3494786702185
2,63,29,1011125,48,8024.80158730159,5.37895648698545,43.3495896886046
2,63,29,1011125,48,8024.80158730159,5.38141319169759,43.3497006480613
2,56,20,1124957,34,10044.2589285714,5.38632662609033,43.3499223901853
2,56,20,1124957,34,10044.2589285714,5.38878335576222,43.3500331728519
6,62,23,1284486,46,3452.91935483871,5.39124009374531,43.3501438965878
6,62,23,1284486,46,3452.91935483871,5.39369684003525,43.3502545613928
6,62,23,1284486,46,3452.91935483871,5.39615359462769,43.3503651672665
3,28,11,567802,19,6759.54761904762,5.39861035751826,43.3504757142085
3,28,11,567802,19,6759.54761904762,5.4010671287026,43.3505862022186
3,28,11,567802,19,6759.54761904762,5.40352390817636,43.3506966312964
2,23,11,421284,16,9158.34782608696,5.40598069593517,43.3508070014417
2,23,11,421284,16,9158.34782608696,5.40843749197469,43.350917312654
2,238,82,5602742,157,11770.4663865546,5.41089429629056,43.3510275649331
2,53,16,1207310,30,11389.7169811321,5.41335110887841,43.3511377582787
1,58,25,1199021,47,20672.775862069,5.41580792973388,43.3512478926904
1,35,12,888269,25,25379.1142857143,5.41826475885263,43.3513579681679
2,58,21,1339995,45,11551.6810344828,5.42072159623028,43.351467984711
3,47,16,1185046,31,8404.58156028369,5.42317844186249,43.3515779423192
3,54,24,1264444,40,7805.20987654321,5.42563529574488,43.3516878409923
3,169,82,4048870,119,7985.93688362919,5.42809215787311,43.35179768073
1,72,25,1581106,53,21959.8055555556,5.43054902824281,43.3519074615318
1,176.5,82,3811603,128,21595.4844192635,5.43300590684963,43.3520171833976
1,90,36,2024026,66,22489.1777777778,5.43546279368921,43.3521268463271
1,153.5,75,3468504,111,22596.1172638436,5.43791968875718,43.3522364503197
1,32,15,799388,25,24980.875,5.44037659204918,43.3523459953754
1,57,22,1488468,50,26113.4736842105,5.44283350356086,43.3524554814937
1,43,15,1023366,33,23799.2093023256,5.44529042328786,43.3525649086743
1,30,11,662399,22,22079.9666666667,5.44774735122582,43.352674276917
1,185,43,1444350,96,7807.2972972973,5.34442020627816,43.3498311632987
1,686,230,7599918,412.5,11078.5976676385,5.34933354030492,43.3500546812208
1,257,120,3488899,186,13575.4824902724,5.35179021989342,43.3501663517907
1,86,44,1566538,55,18215.5581395349,5.35424690785952,43.3502779634325
1,217.5,108,3370089,167,15494.6620689655,5.35670360419887,43.3503895161462
1,164,72,2183871,115,13316.2865853659,5.35916030890711,43.3505010099313
2,63,23,576870,36,4578.33333333333,5.36161702197989,43.3506124447874
1,606,183,5646384,318,9317.46534653465,5.36407374341285,43.3507238207144
1,1134,369,11568747,642,10201.7169312169,5.36653047320163,43.3508351377118
1,438,192,8207585,343,18738.7785388128,5.36898721134189,43.3509463957794
1,621.5,227,9841443,432,15834.9847144006,5.37144395782925,43.3510575949168
1,800,315,9399172,512,11748.965,5.37390071265936,43.3511687351236
4,75,31,1334926,50,4449.75333333333,5.37881424733042,43.3513908387446
4,75,31,1334926,50,4449.75333333333,5.38127102716266,43.351501802158
6,27,13,620049,24,3827.46296296296,5.38864141659388,43.3518343388063
6,27,13,620049,24,3827.46296296296,5.39109822970127,43.3519450664907
6,27,13,620049,24,3827.46296296296,5.39355505111656,43.352055735242
6,27,13,620049,24,3827.46296296296,5.39601188083538,43.3521663450599
1,356,140,8406881,260,23614.8342696629,5.40829615383002,43.3527185101375
2,238,82,5602742,157,11770.4663865546,5.41075303327855,43.3528287663484
2,53,16,1207310,30,11389.7169811321,5.4132099210001,43.3529389636236
1,31.5,12,783485,23,24872.5396825397,5.41566681699032,43.3530491019629
1,53,17,1302926,37,24583.5094339623,5.41812372124485,43.353159181366
2,58,21,1339995,45,11551.6810344828,5.42058063375933,43.3532692018325
3,47,16,1185046,31,8404.58156028369,5.42303755452941,43.353379163362
3,54,24,1264444,40,7805.20987654321,5.42549448355072,43.3534890659544
3,169,82,4048870,119,7985.93688362919,5.4279514208189,43.3535989096093
1,43.5,20,1061849,35,24410.3218390805,5.43040836632959,43.3537086943262
1,89,36,2136808,66,24009.0786516854,5.43286532007844,43.3538184201051
1,66,21,1740574,43,26372.3333333333,5.43532228206108,43.3539280869454
1,95,38,2457071,69,25863.9052631579,5.43777925227315,43.354037694847
1,93,34,2113844,67,22729.5053763441,5.4402362307103,43.3541472438094
1,56,18,1418642,34,25332.8928571429,5.44269321736816,43.3542567338324
2,44,17,1035559,34,11767.7159090909,5.44515021224237,43.3543661649156
2,44,17,1035559,34,11767.7159090909,5.44760721532858,43.3544755370588
3,84,33,1605722,56,6371.9126984127,5.33690673987511,43.3512965240655
1,59,30,901805,45,15284.8305084746,5.33936345261853,43.3514084932626
1,554.5,188,6914387,329,12469.5888187556,5.3418201737624,43.3515204035313
1,36,18,674310,29,18730.8333333333,5.34427690330235,43.3516322548713
2,33,17,415163,24,6290.34848484848,5.34919038755308,43.3518557807638
2,33,17,415163,24,6290.34848484848,5.35164714225515,43.3519674553157
2,348,174,5597060,260,8041.75287356322,5.35410390533588,43.3520790709375
1,150,70,2372355,105,15815.7,5.35656067679091,43.3521906276291
1,125,47,2063037,81,16504.296,5.3590174566159,43.35230212539
2,63,23,576870,36,4578.33333333333,5.36147424480647,43.3524135642199
2,77.5,31,1033774,48,6669.50967741936,5.36393104135828,43.3525249441185
2,77.5,31,1033774,48,6669.50967741936,5.36638784626696,43.3526362650855
1,236,111,4426225,189,18755.1906779661,5.36884465952817,43.3527475271205
1,95,40,1037588,63,10921.9789473684,5.37130148113753,43.3528587302233
4,75,31,1334926,50,4449.75333333333,5.38112885096949,43.3533029533054
6,27,13,620049,24,3827.46296296296,5.38849946578565,43.3536355018125
1,52,23,1229375,41,23641.8269230769,5.40569785778549,43.354409385595
1,405,150,9032143,278,22301.587654321,5.40815480409436,43.3545197046754
1,79,30,1718489,62,21753.0253164557,5.41061175868165,43.3546299648184
1,107.5,34,2429678,76,22601.6558139535,5.41306872154302,43.3547401660236
2,116,37,2806793,78,12098.2456896552,5.41552569267411,43.3548503082909
2,116,37,2806793,78,12098.2456896552,5.41798267207054,43.3549603916198
1,46.5,14,1211394,31,26051.4838709677,5.42043965972797,43.35507041601
3,47,16,1185046,31,8404.58156028369,5.42289665564203,43.3551803814613
3,54,24,1264444,40,7805.20987654321,5.42535365980836,43.3552902879732
3,169,82,4048870,119,7985.93688362919,5.4278106722226,43.3554001355456
2,134,40,3376925,83,12600.4664179104,5.4302676928804,43.355509924178
2,134,40,3376925,83,12600.4664179104,5.43272472177739,43.3556196538702
1,122,37,3181011,78,26073.8606557377,5.43518175890922,43.3557293246218
1,123,41,3098165,82,25188.3333333333,5.43763880427151,43.3558389364325
1,63,23,1470351,46,23338.9047619048,5.44009585785991,43.3559484893021
1,73,22,1584855,41,21710.3424657534,5.44255291967007,43.3560579832301
3,66,22,1718298,44,8678.27272727273,5.44500998969761,43.3561674182162
2,51,19,1190969,33,11676.1666666667,5.44746706793818,43.3562767942603
2,51,19,1190969,33,11676.1666666667,5.44992415438742,43.3563861113618
2,54,21,1009720,36,9349.25925925926,5.32693613247255,43.3526491186542
1,47,23,966604,40,20566.0425531915,5.32939288668081,43.3527613275627
2,94,39,1661498,62,8837.75531914894,5.33184964930799,43.3528734775421
2,94,39,1661498,62,8837.75531914894,5.33430642034974,43.352985568592
3,84,33,1605722,56,6371.9126984127,5.3367631998017,43.353097600712
1,187,88,2800452,138,14975.679144385,5.33921998765952,43.3532095739019
1,340,169,5341244,248,15709.5411764706,5.34167678391884,43.3533214881613
2,248,109,4188272,172,8444.09677419355,5.3441335885753,43.3534333434899
2,248,109,4188272,172,8444.09677419355,5.34659040162455,43.3535451398874
2,204,52,1967511,105,4822.33088235294,5.34904722306223,43.3536568773535
2,204,52,1967511,105,4822.33088235294,5.35150405288398,43.3537685558878
2,348,174,5597060,260,8041.75287356322,5.35396089108545,43.35388017549
1,2265.5,747,23179914,1263,10231.6989627014,5.35641773766228,43.3539917361598
1,94,32,1249123,63,13288.5425531915,5.36133145592459,43.3542146807008
1,777,329,12498902,526,16086.102960103,5.36378832760136,43.3543260645714
1,261,111,5164774,186,19788.4061302682,5.36624520763606,43.3544373895083
1,64,25,1242788,41,19418.5625,5.36870209602433,43.3545486555112
1,26,11,569212,18,21892.7692307692,5.37115899276181,43.3546598625797
6,27,13,620049,24,3827.46296296296,5.39572841838477,43.3557686918054
1,142,58,2999477,106,21123.0774647887,5.40555642131367,43.3562105732532
2,193,74,4167245,146,10795.9715025907,5.40801344276638,43.3563208962681
1,199,76,4402015,147,22120.6783919598,5.41047047249857,43.3564311603435
2,106,37,2318936,81,10938.3773584906,5.41292751050587,43.3565413654791
2,106,37,2318936,81,10938.3773584906,5.41784161132838,43.3567615989297
3,44,16,849356,34,6434.51515151515,5.42029867413486,43.356871627244
3,44,16,849356,34,6434.51515151515,5.42275574519902,43.3569815966173
2,65,27,1564567,53,12035.1307692308,5.4252128245165,43.3570915070492
1,117,42,2557823,81,21861.735042735,5.42766991208292,43.3572013585394
2,87,39,1986674,71,11417.6666666667,5.43012700789394,43.3573111510876
2,87,39,1986674,71,11417.6666666667,5.43258411194519,43.3574208846935
1,160,50,3930076,96,24562.975,5.43504122423231,43.3575305593567
1,208,86,4573394,165,21987.4711538462,5.43749834475094,43.3576401750769
1,184,69,3973558,133,21595.4239130435,5.43995547349672,43.3577497318539
1,118,49,2948332,90,24985.8644067797,5.44241261046528,43.3578592296872
3,66,22,1718298,44,8678.27272727273,5.44486975565227,43.3579686685767
2,43,18,1105007,34,12848.9186046512,5.44732690905333,43.3580780485219
2,54,21,1009720,36,9349.25925925926,5.32679228015685,43.3544501763527
1,225.5,99,4582936,181,20323.4412416851,5.32924910948137,43.3545623892627
1,270.5,123,5311105,200,19634.3992606285,5.33170594722587,43.3546745432415
1,54,23,1027054,43,19019.5185185185,5.334162793386,43.3547866382887
3,84,33,1605722,56,6371.9126984127,5.3366196479574,43.3548986744039
1,179,82,3931039,136,21961.1117318436,5.33907651093572,43.355010651587
1,558,242,8249924,368,14784.8100358423,5.3415333823166,43.3551225698375
1,130,58,2249207,86,17301.5923076923,5.34399026209569,43.3552344291551
2,72,25,1398169,45,9709.50694444445,5.34890404683103,43.3554579709904
2,72,25,1398169,45,9709.50694444445,5.3538178651069,43.3556812770902
1,195,106,3312445,147,16986.8974358974,5.35627478681163,43.3557928417386
2,766,308,9975181,509,6511.21475195822,5.35873171688843,43.3559043474521
2,766,308,9975181,509,6511.21475195822,5.36118865533292,43.3560157942305
1,148,62,2859647,110,19321.9391891892,5.36364560214076,43.3561271820735
1,46,21,1023861,41,22257.847826087,5.36610255730759,43.3562385109806
1,115,46,2003473,78,17421.5043478261,5.36855952082904,43.3563497809517
1,83,39,1741683,66,20984.1325301205,5.37101649270076,43.3564609919863
2,40,15,927944,32,11599.3,5.37347347291839,43.3565721440842
2,193,74,4167245,146,10795.9715025907,5.40787206984478,43.358122084916
1,207,76,4391622,163,21215.5652173913,5.41032917472797,43.3582323529242
1,387,160,8261228,318,21346.842377261,5.41278628788732,43.3583425619905
3,44,16,849356,34,6434.51515151515,5.42261482319908,43.3587828088306
2,65,27,1564567,53,12035.1307692308,5.42507197767381,43.3588927231828
1,161,65,3583593,110,22258.3416149068,5.42752914039854,43.3590025785911
1,158,55,3593605,109,22744.335443038,5.42998631136889,43.3591123750554
1,88,37,1920110,64,21819.4318181818,5.43244349058052,43.3592221125753
1,409.5,169,9447501,305,23070.8205128205,5.43735787371014,43.3594414107805
1,105.5,39,2067455,73,19596.7298578199,5.43981507761941,43.3595509714653
1,98,31,2170585,66,22148.8265306122,5.4422722897525,43.3596604732043
3,66,22,1718298,44,8678.27272727273,5.44472951010505,43.3597699159973
2,43,18,1105007,34,12848.9186046512,5.4471867386727,43.3598792998441
2,147,69,2557942,107,8700.48299319728,5.31927775327366,43.3559142267634
1,37,16,692590,26,18718.6486486487,5.32664841604447,43.3562512310957
1,124.5,49,2882564,90,23153.124497992,5.32910532049135,43.3563634480076
1,29,14,668170,27,23040.3448275862,5.33156223335929,43.3564756059861
1,44,15,736684,30,16742.8181818182,5.33401915464391,43.3565877050309
1,23,12,498881,18,21690.4782608696,5.33647608434087,43.3566997451418
1,199,91,3606694,151,18124.0904522613,5.3389330224458,43.3568117263183
2,239,95,3131359,149,6550.96025104603,5.34138996895436,43.3569236485602
2,239,95,3131359,149,6550.96025104603,5.34384692386217,43.3570355118671
1,58,18,810639,41,13976.5344827586,5.35367482739889,43.3574823757387
1,367,160,4669822,242,12724.310626703,5.35613182423765,43.357593944366
1,126,54,2580190,104,20477.6984126984,5.35858882944952,43.3577054540564
2,38,19,583390,28,7676.18421052632,5.36104584303014,43.3578169048095
2,37,11,631611,23,8535.28378378378,5.36350286497517,43.3579282966251
2,37,11,631611,23,8535.28378378378,5.36595989528023,43.3580396295029
1,102,44,1953005,75,19147.1078431373,5.36841693394097,43.3581509034424
1,160,68,3056944,107,19105.9,5.37087398095304,43.3582621184435
2,40,15,927944,32,11599.3,5.37333103631207,43.3583732745057
4,75,31,1334926,50,4449.75333333333,5.3757881000137,43.3584843716287
3,138,47,3263608,97,7883.11111111111,5.424931119279,43.3606939363743
3,138,47,3263608,97,7883.11111111111,5.42738835716814,43.3608037957012
2,78,27,1825612,54,11702.641025641,5.42984560330395,43.3609135960819
3,49,22,1010600,40,6874.82993197279,5.43230285768207,43.3610233375161
3,49,22,1010600,40,6874.82993197279,5.43476012029814,43.3611330200035
1,91,35,2100607,68,23083.5934065934,5.43721739114779,43.3612426435438
1,38,13,833290,29,21928.6842105263,5.43967467022667,43.3613522081366
3,130,44,2907601,89,7455.38717948718,5.4421319575304,43.3614617137817
3,130,44,2907601,89,7455.38717948718,5.44458925305464,43.3615711604786
3,130,44,2907601,89,7455.38717948718,5.44704655679501,43.3616805482272
2,360,178,6448125,261,8955.72916666667,5.31421976874136,43.3574902942937
1,43,23,925482,35,21522.8372093023,5.31667670614082,43.35760280988
2,147,69,2557942,107,8700.48299319728,5.31913365198418,43.3577152665325
1,51,15,1124471,33,22048.4509803922,5.32404756898516,43.3579400030346
1,96,39,1452827,69,15133.6145833333,5.32650454013406,43.3580522828837
1,275.5,122,4241472,198,15395.5426497278,5.32896151970943,43.3581645037977
1,828,336,11450052,576,13828.5652173913,5.33141850770691,43.3582766657763
1,533,198,6571735,327,12329.7091932458,5.33387550412214,43.3583887688191
1,271,93,3102269,146,11447.4870848708,5.33633250895076,43.3585008129259
2,52,21,1090546,43,10486.0192307692,5.33878952218842,43.3586127980963
2,52,21,1090546,43,10486.0192307692,5.34124654383076,43.3587247243299
2,367,150,5552566,220,7564.8038147139,5.3535317779601,43.3592834714359
2,367,150,5552566,220,7564.8038147139,5.35598884993898,43.3593950440425
1,148,64,2979499,114,20131.75,5.35844593029204,43.35950655771
2,38,19,583390,28,7676.18421052632,5.36090301901491,43.3596180124382
2,93,33,1587760,65,8536.34408602151,5.36336011610324,43.3597294082268
2,93,33,1587760,65,8536.34408602151,5.36581722155265,43.3598407450755
2,57.5,32,1007101,43,8757.4,5.3682743353588,43.3599520229839
2,57.5,32,1007101,43,8757.4,5.37073145751733,43.3600632419517
3,138,47,3263608,97,7883.11111111111,5.42724756239041,43.36260500987
2,78,27,1825612,54,11702.641025641,5.42970488369779,43.3627148141674
3,49,22,1010600,40,6874.82993197279,5.43461955103824,43.3629342459163
1,93,39,2218253,80,23852.1827956989,5.43707689706259,43.3630438733671
1,136,58,3156326,102,23208.2794117647,5.43953425131719,43.3631534418684
1,43.5,13,1097239,30,25223.8850574713,5.44199161379769,43.3632629514197
1,90,39,2153618,74,23929.0888888889,5.44444898449973,43.363372402021
1,29,11,689735,20,23783.9655172414,5.44690636341894,43.3634817936717
1,33,16,609746,26,18477.1515151515,5.31161850129515,43.3591787445487
2,360,178,6448125,261,8955.72916666667,5.31407550537457,43.3592913230834
1,508,224,9506123,357,18712.8405511811,5.31653251790332,43.3594038426826
1,283.5,147,5595301,226,19736.5114638448,5.31898953887702,43.3595163033458
2,53,20,1037768,33,9790.2641509434,5.32390360614187,43.3597410478634
2,518,209,8320457,342,8031.32915057915,5.3263606524243,43.3598533317171
2,505,174,7289130,315,7216.9603960396,5.32881770713426,43.3599655566336
1,204,97,3550326,157,17403.5588235294,5.3312747702674,43.3600777226126
1,163,64,2461038,108,15098.3926380368,5.33373184181934,43.3601898296537
1,51,23,949202,38,18611.8039215686,5.33618892178574,43.3603018777567
2,47.5,17,974255,36,10255.3157894737,5.33864601016224,43.3604138669213
2,47.5,17,974255,36,10255.3157894737,5.34110310694448,43.360525797147
1,240.5,88,3981040,159,16553.1808731809,5.35584586391432,43.3611961407683
1,56,26,969051,39,17304.4821428571,5.35830301941468,43.3613076584134
1,56.5,22,1031438,39,18255.5398230089,5.36076018328591,43.3614191171171
2,97,40,1926726,74,9931.57731958763,5.36321735552364,43.361530516879
2,97,40,1926726,74,9931.57731958763,5.36567453612352,43.3616418576989
1,33,14,686701,23,20809.1212121212,5.36813172508119,43.3617531395765
1,71,31,1331980,55,18760.2816901408,5.37058892239229,43.3618643625114
2,70,28,1520342,52,10859.5857142857,5.37304612805246,43.3619755265033
2,70,28,1520342,52,10859.5857142857,5.37550334205733,43.3620866315519
5,31,11,614101,23,3961.94193548387,5.38041779508376,43.3623086648178
5,31,11,614101,23,3961.94193548387,5.40007594010569,43.3631944400845
1,64,24,1487395,50,23240.546875,5.43693639145322,43.3648451002509
3,89,30,2022841,58,7576.18352059925,5.43939382088967,43.3649546726609
4,41,18,814643,31,4967.33536585366,5.44185125855306,43.365064186119
4,41,18,814643,31,4967.33536585366,5.44430870443901,43.3651736406248
2,49,24,998251,39,10186.2346938776,5.30164591869876,43.3605288467971
2,49,24,998251,39,10186.2346938776,5.30410296406741,43.3606416650944
1,132,50,2031643,78,15391.2348484848,5.30656001790387,43.3607544244554
1,28,14,641215,22,22900.5357142857,5.30901708020378,43.3608671248798
1,289,141,5879517,224,20344.3494809689,5.31147415096279,43.3609797663671
1,464.5,203,7236825,337,15579.817007535,5.31393123017654,43.3610923489172
1,592,235,7940497,388,13413.0016891892,5.31638831784066,43.3612048725296
1,566,276,9523045,421,16825.167844523,5.31884541395082,43.361317337204
1,97,39,1797416,67,18530.0618556701,5.32130251850264,43.3614297429401
2,53,20,1037768,33,9790.2641509434,5.32375963149176,43.3615420897377
2,518,209,8320457,342,8031.32915057915,5.32621675291384,43.3616543775963
2,505,174,7289130,315,7216.9603960396,5.32867388276451,43.3617666065156
2,133,41,1651557,68,6208.86090225564,5.33113102103941,43.3618787764953
2,133,41,1651557,68,6208.86090225564,5.33358816773418,43.3619908875351
1,24,11,453777,18,18907.375,5.33604532284448,43.3621029396347
1,148,61,3081887,121,20823.5608108108,5.33850248636593,43.3622149327938
1,179.5,72,2695276,115,15015.4651810585,5.35570286616231,43.362997234544
1,39.5,16,649546,28,16444.2025316456,5.35816009681609,43.3631087561669
1,372.5,160,6518402,254,17499.0657718121,5.36061733584179,43.3632202188464
1,49,19,911584,39,18603.7551020408,5.36307458323505,43.363331622582
1,139.5,61,2826159,111,20259.2043010753,5.36553183899151,43.3634429673735
1,87.5,33,1902809,54,21746.3885714286,5.36798910310682,43.3635542532206
1,87.5,25,1406935,47,16079.2571428571,5.37044637557661,43.3636654801229
3,80,29,1569396,57,6539.15,5.37290365639652,43.3637766480802
3,80,29,1569396,57,6539.15,5.37536094556219,43.363887757092
3,89,30,2022841,58,7576.18352059925,5.4392533789428,43.3667559005147
4,41,18,814643,31,4967.33536585366,5.44171089179518,43.3668654178798
4,41,18,814643,31,4967.33536585366,5.44416841287118,43.3669748762906
1,79,34,1346745,63,17047.4050632911,5.30150125597662,43.3623298495762
1,271,104,4699729,195,17342.1734317343,5.30395837648143,43.3624426718975
1,209.5,73,3042368,134,14522.0429594272,5.30641550545512,43.3625554352804
1,257.5,109,4762426,177,18494.8582524272,5.30887264289333,43.3626681397246
1,89,45,1909082,74,21450.3595505618,5.31132978879171,43.3627807852297
1,142,65,2412022,104,16986.0704225352,5.31378694314589,43.3628933717954
1,81,31,1666894,59,20578.9382716049,5.31624410595152,43.3630058994214
1,122.5,56,2563134,95,20923.5428571429,5.31870127720423,43.3631183681073
2,112,41,1806169,77,8063.25446428571,5.32115845689968,43.3632307778529
2,78.5,34,1467386,54,9346.4076433121,5.32607284160133,43.3634554205216
2,78.5,34,1467386,54,9346.4076433121,5.32853004659882,43.3635676534441
3,33,16,628790,28,6351.41414141414,5.3309872600216,43.3636798274249
3,33,16,628790,28,6351.41414141414,5.33344448186532,43.3637919424638
1,622,231,8018750,394,12891.8810289389,5.33590171212562,43.3639039985603
1,286.5,88,2569449,148,8968.40837696335,5.33835895079813,43.3640159957142
1,491,122,4844603,245,9866.80855397149,5.34081619787851,43.3641279339251
1,75,25,1136282,52,15150.4266666667,5.34327345336238,43.3642398131927
1,186,55,1832568,123,9852.51612903226,5.34573071724539,43.3643516335167
1,469.5,194,8555762,302,18223.1352502662,5.3506452701914,43.3645750973325
1,120,45,1953101,76,16275.8416666667,5.35555985668163,43.36479832537
1,69,15,816616,31,11835.0144927536,5.35801716249494,43.3649098509711
1,27,12,499644,20,18505.3333333333,5.36047447668123,43.3650213176266
1,175,60,3092410,117,17670.9142857143,5.36293179923613,43.3651327253363
1,154.5,64,3095523,122,20035.7475728155,5.36538913015529,43.3652440740997
2,89,26,1504498,58,8452.23595505618,5.36784646943435,43.3653553639167
2,89,26,1504498,58,8452.23595505618,5.37030381706895,43.3654665947868
3,80,29,1569396,57,6539.15,5.37276117305471,43.3655777667097
3,89,30,2022841,58,7576.18352059925,5.43911292547526,43.3685571254302
1,161,57,2486920,103,15446.7080745342,5.30381377703705,43.3642436757441
1,132,60,2255384,86,17086.2424242424,5.30627098115409,43.3643564431493
1,182,86,3250847,144,17861.7967032967,5.30872819373671,43.3644691516137
1,188,82,3916620,151,20833.085106383,5.31118541478057,43.3645818011369
1,42,13,806326,26,19198.2380952381,5.31364264428129,43.3646943917186
2,22,14,488891,21,11111.1590909091,5.31609988223453,43.3648069233585
2,22,14,488891,21,11111.1590909091,5.31855712863593,43.3649193960563
2,112,41,1806169,77,8063.25446428571,5.32101438348112,43.3650318098116
1,91,43,1522021,65,16725.5054945055,5.32838619863587,43.3653686974196
3,33,16,628790,28,6351.41414141414,5.33084348721265,43.3654808754018
1,78,27,1426487,51,18288.2948717949,5.33575808962784,43.3657050545338
1,589,176,5972697,331,10140.40237691,5.33821540345753,43.3658170556829
1,2379,625,22730022,1236,9554.44388398487,5.34067272569614,43.3659289978869
2,170,46,1943953,91,5717.50882352941,5.34313005633932,43.3660408811455
2,170,46,1943953,91,5717.50882352941,5.34558739538269,43.3661527054584
1,2189.5,661,21716119,1228,9918.30052523407,5.3480447428219,43.3662644708253
1,54,20,1017239,37,18837.7592592593,5.35050209865259,43.3663761772459
1,321.5,117,5195034,223,16158.7371695179,5.35295946287039,43.3664878247198
1,91,33,1648163,65,18111.6813186813,5.35541683547095,43.3665994132467
1,83,34,1459124,59,17579.8072289157,5.35787421644991,43.3667109428263
1,70,29,1125025,51,16071.7857142857,5.3603316058029,43.3668224134583
2,103,43,1515486,71,7356.72815533981,5.36278900352556,43.3669338251423
2,103,43,1515486,71,7356.72815533981,5.36524640961353,43.367045177878
1,2028,588,19295113,1072,9514.35552268245,5.37016124686798,43.3672677065033
2,47,16,782243,33,8321.73404255319,5.37507611753133,43.3674899993316
5,31,11,614101,23,3961.94193548387,5.37753356538044,43.3676010573212
10,60,23,1415292,40,2358.82,5.43651480546703,43.3702487632694
10,60,23,1415292,40,2358.82,5.43897246048574,43.3703583474077
10,60,23,1415292,40,2358.82,5.4414301237345,43.3704678725878
10,60,23,1415292,40,2358.82,5.44388779520894,43.3705773388094
2,63,11,666385,34,5288.76984126984,5.30366916573292,43.3660446766348
2,89,41,1558514,62,8755.69662921348,5.30612644499941,43.3661574480625
1,25,13,532886,23,21315.44,5.30858373273256,43.3662701605474
1,36,17,741078,32,20585.5,5.31104102892801,43.366382814089
2,159,58,2883545,104,9067.75157232704,5.3134983335814,43.3664954086871
4,39,13,741868,26,4755.5641025641,5.31841296824455,43.3667204210512
1,114,50,2729517,85,23943.1315789474,5.33069970261119,43.3672819204265
1,89,38,2080785,65,23379.606741573,5.33315707477114,43.3673940434643
1,64,23,1391876,45,21748.0625,5.33561445534979,43.3675061075557
1,224,59,2352593,134,10502.6473214286,5.33807184434278,43.3676181127003
1,261,66,2631494,133,10082.3524904215,5.34052924174575,43.3677300588977
2,153,49,1910108,92,6242.18300653595,5.34298664755434,43.3678419461477
2,153,49,1910108,92,6242.18300653595,5.34544406176418,43.3679537744499
2,63,32,1208099,42,9588.0873015873,5.34790148437093,43.368065543804
1,675.5,235,6821430,446,10098.3419689119,5.35035891537021,43.3681772542097
1,55,25,967409,42,17589.2545454545,5.35281635475766,43.3682889056666
1,82,34,1475803,58,17997.5975609756,5.35527380252893,43.3684004981745
1,63,31,1199302,47,19036.5396825397,5.35773125867965,43.3685120317329
1,429.5,171,5897120,278,13730.1979045402,5.36018872320546,43.3686235063417
1,23,14,479454,22,20845.8260869565,5.362646196102,43.3687349220004
1,72,25,1274861,50,17706.4027777778,5.3651036773649,43.3688462787087
2,377,137,4267605,225,5659.95358090186,5.36756116698982,43.3689575764664
2,377,137,4267605,225,5659.95358090186,5.37001866497237,43.369068815273
2,47,16,782243,33,8321.73404255319,5.37493368599296,43.369291116032
5,31,11,614101,23,3961.94193548387,5.37739120902227,43.3694021779836
5,31,11,614101,23,3961.94193548387,5.37984874039177,43.369513180983
10,60,23,1415292,40,2358.82,5.43637425374791,43.3720499783993
2,89,41,1558514,62,8755.69662921348,5.30598189698976,43.3679584500204
1,164,52,3055564,97,18631.487804878,5.30843925987955,43.3680711665262
1,51,17,1195484,33,23440.862745098,5.31089663123271,43.3681838240866
2,159,58,2883545,104,9067.75157232704,5.31335401104487,43.3682964227013
4,39,13,741868,26,4755.5641025641,5.31581139931167,43.3684089623701
1,28,11,680994,19,24321.2142857143,5.3305559062159,43.3690829624992
1,54,22,1121318,44,20765.1481481481,5.33301335354314,43.3691950895371
2,37,15,725991,29,9810.68918918919,5.33547080929014,43.3693071576265
2,37,15,725991,29,9810.68918918919,5.33792827345254,43.3694191667669
1,185.5,74,3793598,130,20450.6630727763,5.34038574602598,43.3695311169581
1,140,58,2674761,104,19105.4357142857,5.3428432270061,43.3696430081998
1,175,59,2636187,116,15063.9257142857,5.34530071638854,43.3697548404916
2,63,32,1208099,42,9588.0873015873,5.34775821416893,43.3698666138333
